Index,Category,Condition,Paragraphe,Reference,Module_GPR,Anticholinergics,Torsadogène,Dépresseur_SNC,Médicam inapprop,Hypok,HyperK,Bradycardisant,HypoT_Ortho,Pro_convul,Inducteur_enz,Anticholinergic_Central,Hypoglycemia
Bisoprolol [BISOCE / CARDENSIEL / DETENSIEL],Contrôle des contre-indications et précautions d'emplois :,Patient présentant une bradycardie (FC < 55 batt/min) :,Fréquence cardiaque à ... batt/min. Préconiser de revoir la posologie du bêta-bloquant.,RCP du médicament,Unchecked,0,0,0,0,0,0,1,0,0,0,0,0
Bisoprolol [BISOCE / CARDENSIEL / DETENSIEL],Contrôle des contre-indications et précautions d'emplois :,Antécédent d’asthme sévère ou de BPCO sévère :,"Attention médicament contre-indiqué en cas d’asthme ou de BPCO sévère. En cas de contre-indication aux bêta-bloquants, le Vérapamil est indiqué dans le post-infarctus et la fibrillation auriculaire sans insuffisance cardiaque. En cas d’HTA, privilégier un Inhibiteur calcique non bradycardisant (Amlodipine ou Lercanidipine). En cas de fibrillation auriculaire symptomatique avec insuffisance cardiaque, privilégier l’amiodarone.",RCP du médicament,Unchecked,0,0,0,0,0,0,1,0,0,0,0,0
Bisoprolol [BISOCE / CARDENSIEL / DETENSIEL],Contrôle des contre-indications et précautions d'emplois :,Antécédent de bloc auriculo-ventriculaire du 2ème ou 3ème degré appareillé ou non appareillé :,"Attention médicament contre-indiqué en cas bloc auriculo-ventriculaire du 2ème ou 3ème degré appareillé ou non appareillé. En cas de contre-indication aux bêta-bloquants, le Vérapamil (UNIQUEMENT si le patient dispose d'un pacemaker) est indiqué dans le post-infarctus et la fibrillation auriculaire sans insuffisance cardiaque. En cas d’HTA, privilégier un Inhibiteur calcique non bradycardisant (Amlodipine ou Lercanidipine). En cas de fibrillation auriculaire symptomatique avec insuffisance cardiaque, privilégier l’amiodarone.",RCP du médicament,Unchecked,0,0,0,0,0,0,1,0,0,0,0,0
Bisoprolol [BISOCE / CARDENSIEL / DETENSIEL],Contrôle des intéractions médicamenteuses :,Co-prescription antihypertenseur centraux (rilmenidine/moxonidine/clonidine/methyldopa) et antécédant d'insuffisance cardiaque :,"Attention ! Interaction faisant l’objet d’une ASSOCIATION DECONSEILLE [Thésaurus de l’ANSM, oct 2020] pour cause de diminution centrale du tonus sympathique et effet vasodilatateur des antihypertenseurs centraux, préjudiciable en cas d’insuffisance cardiaque traitée par bêta-bloquant et vasodilatateur.",Thesaurus de l'ANSM (Oct 2020),Unchecked,0,0,0,0,0,0,1,0,0,0,0,0
Bisoprolol [BISOCE / CARDENSIEL / DETENSIEL],Contrôle des intéractions médicamenteuses :,"Co-prescription Diltiazem, Vérapamil ou Sotalol :","Attention ! L'association des bêta-bloquants avec le [Diltiazem/Vérapamil/Sotalol] fait l'objet d'une association déconseillée pour troubles de l'automatisme (bradycardie excessive, arrêt sinusal), troubles de la conduction sino-auriculaire et auriculo-ventriculaire et défaillance cardiaque. Si cette association est intentionnelle, elle ne doit se faire que sous surveillance clinique et ECG étroite, en particulier chez le sujet âgé, sinon préconiser l'arrêt du [Diltiazem/Vérapamil/Sotalol].",Thesaurus de l'ANSM (Oct 2020),Unchecked,0,0,0,0,0,0,1,0,0,0,0,0
Brinzolamide [AZOPT],Contrôle des indications et stratégie thérapeutique :,Antécédent de glaucome à angle ouvert :,Prise en charge du glaucome à angle ouvert. A reprendre.,RCP du médicament,Unchecked,0,0,0,0,0,0,0,0,0,0,0,0
Brinzolamide [AZOPT],Contrôle des posologies :,Si DFG < 30 ml/min :,Attention ! Médicament contre-indiqué chez le patient insuffisant rénale sévère. Privilégier un traitement par inhibiteur de prostaglandine (ex : Monoprost).,RCP du médicament,Unchecked,0,0,0,0,0,0,0,0,0,0,0,0
Bromazepam [LEXOMIL],Contrôle des indications et stratégie thérapeutique :,Prise uniquement au coucher :,Benzodiazépine à demi-vie longue. Médicament à l’origine de troubles confusionnels et de chutes. Rappel : Le traitement médicamenteux de l’insomnie doit être de courte durée (comprenant la phase d’arrêt progressif) afin d’éviter un risque d’abus et de dépendance qui augmente avec la durée du traitement. Préconiser un arrêt progressif en privilégiant des benzodiazépines à demi-vie courte (ex : OXAZEPAM) à posologie minimale efficace.,"RCP du médicament, Beers List 2019 American Geriatrics Society, REMEDI[e]S Limoge CRPV",Unchecked,0,0,1,1,0,0,0,0,0,0,0,0
Bromazepam [LEXOMIL],Contrôle des indications et stratégie thérapeutique :,Prises réparties dans la journée :,"Benzodiazépine à demi-vie longue. Médicament à l’origine de troubles confusionnels et de chute. Attention au risque d’abus et de dépendance, ainsi qu’à la tolérance pharmacologique qui nécessite d’augmenter toujours plus les doses afin de retrouver un effet anxiolytique. Préconiser un arrêt progressif en privilégiant des BZD à demi-vie courte (ex : OXAZEPAM) à posologie minimale efficace.","RCP du médicament, Beers List 2019 American Geriatrics Society, REMEDI[e]S Limoge CRPV",Unchecked,0,0,1,1,0,0,0,0,0,0,0,0
Bromazepam [LEXOMIL],Contrôle des indications et stratégie thérapeutique :,Antécédent de sevrage alcoolique :,Prévention et traitement du delirium tremens et des autres manifestations du sevrage alcoolique. Privilégier des benzodiazépines à demi-vie courte chez la personne âgée (ex : Alprazolam).,RCP du médicament,Unchecked,0,0,1,1,0,0,0,0,0,0,0,0
Bromazepam [LEXOMIL],Contrôle des contre-indications et précautions d'emplois :,Antécédent de troubles cognitifs :,"Patient aux antécédents de troubles cognitifs : Risque d’aggravation des troubles cognitifs et/ou apparition d’un syndrome confusionnel par la benzodiazépine avec risque de chute. Préconiser un arrêt progressif en privilégiant, en cas de nécessité d’une approche pharmacologique et pour une anxiété chronique (évoluant depuis au moins 6 mois) : un traitement de fond par antidépresseur (ex : Sertraline).","RCP du médicament, Beers List 2019 American Geriatrics Society",Unchecked,0,0,1,1,0,0,0,0,0,0,0,0
Bromazepam [LEXOMIL],Contrôle des contre-indications et précautions d'emplois :,Patient admis aux urgences pour insuffisance respiratoire (PaO2 < 60 mmHg) :,Attention ! Médicament aggravant l’insuffisance respiratoire.,RCP du médicament,Unchecked,0,0,1,1,0,0,0,0,0,0,0,0
Bromazepam [LEXOMIL],Contrôle des contre-indications et précautions d'emplois :,Patient admis aux urgences pour désorientation ou syndrome confusionnel :,Attention ! Médicament causant ou aggravant le syndrome confusionnel ou la désorientation.,"RCP du médicament, Beers List 2019 American Geriatrics Society",Unchecked,0,0,1,1,0,0,0,0,0,0,0,0
Bromazepam [LEXOMIL],Contrôle des contre-indications et précautions d'emplois :,Antécédent de syndrome d'apnée obstructif du sommeil (SAOS) et prise le soir ou au couché :,Attention ! Les benzodiazépines sont contre-indiqués chez les patients aux antécédents de syndrome d'apnée obstructif du sommeil (SAOS). Préconiser un arrêt PROGRESSIF de la benzodiazépine.,RCP du médicament,Unchecked,0,0,1,1,0,0,0,0,0,0,0,0
Bromazepam [LEXOMIL],Contrôle des contre-indications et précautions d'emplois :,Antécédent de myasthénie :,Attention ! Avec leur composante myorelaxante les benzodiazépines sont contre-indiqués chez les patients (notamment les personnes âgées) aux antécédents de myasthénie. Préconiser un arrêt PROGRESSIF de la benzodiazépine.,RCP du médicament,Unchecked,0,0,1,1,0,0,0,0,0,0,0,0
Bromazepam [LEXOMIL],Contrôle des intéractions médicamenteuses :,Utilisation concomitante d’une autre benzodiazépine (anxio ou hypno) ou apparenté au même moment de la journée :,"Attention, [insérer le nom de la 1ère BZD ou apprenté] et [insérer le nom de la 2ème BZD ou apprenté] possèdent le même mécanisme d'action. Leur association est à risque de potentialisation des esffets indésirables (troubles cognitifs, syndrome confusionnel, troubles de la vigilance, chutes) sans augmnetation de l'efficacité.","Beers List 2019 American Geriatrics Society, REMEDI[e]S Limoge CRPV",Unchecked,0,0,1,1,0,0,0,0,0,0,0,0
Bromocriptine [PARLODEL],Contrôle des indications et stratégie thérapeutique :,Sans Co-prescription Lévodopa :,"Médicament présentant un risque d'ischémie distale, de fibrose rétropéritonéale, de valvulopathie et rougeur des jambes, nécessitent un suivi clinique rapproché. Chez le sujet de plus de 65 ans, la L-DOPA est le traitement de 1ère intention avec le rapport bénéfice-risque le plus favorable. A réévaluer, la bromocriptine doit être arrêtée progressivement avant le switch avec la L-DOPA, sous risque de pseudo-syndrome malin des neuroleptiques.",RCP du médicament,Unchecked,0,0,0,0,0,0,0,1,0,0,0,0
Bromocriptine [PARLODEL],Contrôle des intéractions médicamenteuses :,Co-prescription neuroleptique (caché ou non) :,"Antagonisme réciproque du dopaminergique et des neuroleptiques au niveau du SNC. Le dopaminergique peut provoquer ou aggraver les troubles psychotiques et le neuroleptique peut aggraver les symptômes parkinsoniens. Rappel : en cas de nécessité de traiter des troubles psychotiques chez le patient parkinsonien, seule la clozapine est indiquée .",RCP du médicament,Unchecked,0,0,0,0,0,0,0,1,0,0,0,0
Fenoterol/Ipratropium [BRONCHODUAL],Contrôle des indications et stratégie thérapeutique :,Antécédent d'asthme ou de BPCO :,Prise en charge symptomatique de crise ou de fond de la maladie asthmatique ou de la BPCO. À poursuivre.,RCP du médicament,Unchecked,0,0,0,0,0,0,0,0,0,0,0,0
Budesonide [RHINOCORT],Contrôle des indications et stratégie thérapeutique :,Antécédent de rhinite allergique :,"Prise en charge de rhinite allergique, saisonnière ou perannuelle. A reprendre si besoin.",RCP du médicament,Unchecked,0,0,0,0,0,0,0,0,0,0,0,0
Sels de Calcium [CALCIFORTE / CACIT / CALCIDOSE / CALTRATE / FLIXICAL / OROCAL],Contrôle des indications et stratégie thérapeutique :,Précaution d'emplois :,Le Calcium per os est mal absorbé chez le sujet âgé (effets indésirables plus fréquents). Privilégier les ampoules de vitamine D (type ZYMAD 80000UI si IMC supérieur à 30 ou 50000UI si IMC inférieure à 30) : 1 ampoule tous les mois pour une meilleure observance (ex : Tous les 1ers du mois) + apport alimentaire riche en produits laitiers.,"Eastell, Richard, Alfred L. Yergey, Nancy E. Vieira, Sandra L. Cedel, Rajiv Kumar, and B. Lawrence Riggs. ""Interrelationship among vitamin D metabolism, true calcium absorption, parathyroid function, and age in women: Evidence of an age?related intestinal resistance to 1, 25?dihydroxyvitamin D action."" Journal of Bone and Mineral Research 6, no. 2 (1991): 125-132.",Unchecked,0,0,0,0,0,0,0,0,0,0,0,0
Sels de Calcium [CALCIFORTE / CACIT / CALCIDOSE / CALTRATE / FLIXICAL / OROCAL],Contrôle des indications et stratégie thérapeutique :,Chez le patient hémodialysé  :,Supplémentation en Calcium chez le patient IRC hémodialysé . A poursuivre à distance des autres médicaments pour éviter les chelations.,RCP du médicament,Unchecked,0,0,0,0,0,0,0,0,0,0,0,0
Candesartan [ATACAND],Contrôle des indications et stratégie thérapeutique :,"Antécédent d’HTA (seul ou en association fixe COKENZEN, HYTACAND) :",Prise en charge de l’HTA. Attention médicament hyperkaliémiant. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale. A reprendre.,RCP du médicament,Unchecked,0,0,0,0,0,1,0,0,0,0,0,0
Candesartan [ATACAND],Contrôle des indications et stratégie thérapeutique :,Antécédent d’insuffisance cardiaque :,"Prise en charge de l’insuffisance cardiaque [Si possible indiqué le % de FEVG ou la classe NYHA)] en cas d’intolérance ou de contre-indication aux IEC. Attention, médicament hyperkaliémiant. A reprendre.",RCP du médicament,Unchecked,0,0,0,0,0,1,0,0,0,0,0,0
Candesartan [ATACAND],Contrôle des intéractions médicamenteuses :,Co-prescription Lithium :,La vasodilatation de l’artériole rénale efférente par le candésartan est responsable d’une insuffisance rénale pouvant augmenter les concentrations de lithium et mener à un surdosage faisant ainsi l’objet d’une association déconseillée entre le candésartan et le lithium (Thésaurus de l’ANSM 2020).,Thesaurus de l'ANSM (Oct 2020),Unchecked,0,0,0,0,0,1,0,0,0,0,0,0
Candesartan [ATACAND],Contrôle des intéractions médicamenteuses :,"Co-prescription d’AINS, Colchicine et Digoxine :",La vasodilatation de l’artériole rénale efférente par le candésartan est responsable d’une insuffisance rénale nécessitant une précaution d’emploi avec [la digoxine/la colchicine/les AINS].,Thesaurus de l'ANSM (Oct 2020),Unchecked,0,0,0,0,0,1,0,0,0,0,0,0
Candesartan [ATACAND],Contrôle des intéractions médicamenteuses :,Co-prescription d’un IEC :,"Attention ! Co-prescription d’un autre médicament inhibant le système rénine-angiotensine : [Nom du médicament]. Risque d’insuffisance rénale et d’hyperkaliémie, d’hypotension et de syncopes, sans effet bénéfique prouvé sur la réduction de la mortalité cardio?vasculaire. ",Thesaurus de l'ANSM (Oct 2020),Unchecked,0,0,0,0,0,1,0,0,0,0,0,0
Captopril [CAPOTEN / NOYODA],Contrôle des indications et stratégie thérapeutique :,Antécédent d’HTA (seule ou en association fixe CORENITEC) :,Prise en charge de l’HTA. Attention médicament hyperkaliémiant. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale. A reprendre.,RCP du médicament,Unchecked,0,0,0,0,0,1,0,0,0,0,0,0
Captopril [CAPOTEN / NOYODA],Contrôle des indications et stratégie thérapeutique :,Antécédent d’insuffisance cardiaque :,"Prise en charge de l’insuffisance cardiaque [Si possible indiqué le % de FEVG ou la classe NYHA)]. Attention, médicament hyperkaliémiant. A reprendre.",RCP du médicament,Unchecked,0,0,0,0,0,1,0,0,0,0,0,0
Captopril [CAPOTEN / NOYODA],Contrôle des indications et stratégie thérapeutique :,Antécédent d’infarctus du myocarde :,Traitement médicamenteux post-infarctus (Protocole BASIC). Attention médicament hyperkaliémiant.  A reprendre.,RCP du médicament,Unchecked,0,0,0,0,0,1,0,0,0,0,0,0
Captopril [CAPOTEN / NOYODA],Contrôle des indications et stratégie thérapeutique :,Antécédent de néphropathie glomérulaire diabètique macroprotéinurique du diabète insulinodépendant :,Prise en charge de la néphropathie glomérulaire diabètique macroprotéinurique du diabète insulinodépendant. Attention médicament hyperkaliémiant. A reprendre.,RCP du médicament,Unchecked,0,0,0,0,0,1,0,0,0,0,0,0
Captopril [CAPOTEN / NOYODA],Contrôle des posologies :,DFG < 40 ml/min et posologie > 100 mg/j :,DFG inférieur à 40 ml/min la posologie maximale journalière est de 100 mg/j. Préconiser une diminution de la posologie.,RCP du médicament,Unchecked,0,0,0,0,0,1,0,0,0,0,0,0
Captopril [CAPOTEN / NOYODA],Contrôle des posologies :,DFG < 20 ml/min et posologie > 75 mg/j :,DFG inférieur à 20 ml/min la posologie maximale journalière est de 75 mg/j (comprimés quadrisécables). Préconiser une diminution de la posologie.,RCP du médicament,Unchecked,0,0,0,0,0,1,0,0,0,0,0,0
Captopril [CAPOTEN / NOYODA],Contrôle des posologies :,"DFG < 10 ml/min et posologie > 37,5 mg/j :","DFG inférieur à 10 ml/min la posologie maximale journalière est de 37,5 mg/j (comprimés quadrisécables). Préconiser une diminution de la posologie.",RCP du médicament,Unchecked,0,0,0,0,0,1,0,0,0,0,0,0
Captopril [CAPOTEN / NOYODA],Contrôle des contre-indications et précautions d'emplois :,Antécédent d'angio-œdème :,Attention les IEC sont contre-indiqués en cas d'antécédent d'angio-œdèmes. Éviter toute augmentation posologique en préconisant l'arrêt de ce médicament. Privilégier un traitement par ARA II (ex: Valsartan).,RCP du médicament,Unchecked,0,0,0,0,0,1,0,0,0,0,0,0
