Index,Category,Condition,Paragraphe,Source,Anticholinergics,Charge anticholinergique centrale,Charge anticholinergique périphérique,Torsadogène,Dépresseur_SNC,Médicam inapprop,Hypok,HyperK,Bradycardisant,HypoT_Ortho,Pro_convul,Inducteur_enz,Anticholinergic_Central,Hypoglycemia
Dosulepine [PROTHIADEN],Contrôle des contre-indications et précautions d'emplois :,"Antécédent d'hypertrophie bénigne de la prostate (co-prescription d'alfusozine, tamsulosine, permixon, tadenan, finastéride, dutastéride ou combodart) :","Médicament anticholinergique contre-indiqué chez ce patient atteint d’une hypertrophie bénigne de la prostate. Préconiser l’arrêt de la dosulepine. Si un traitement pharmacologique est nécessaire, privilégier un traitement antidépresseur dépourvu de propriétés anticholinergiques tel que la Sertraline (meilleur rapport bénéfice-risque chez la personne âgée).",(À TRAITER),1,3,2,0,1,1,0,0,0,1,1,0,1,0
Dosulepine [PROTHIADEN],Contrôle des contre-indications et précautions d'emplois :,Antécédent de glaucome à angle fermé :,"Médicament anticholinergique contre-indiqué chez ce patient présentant un antécédent de glaucome à angle fermé. Préconiser l’arrêt de la dosulepine. Si un traitement pharmacologique est nécessaire, privilégier un traitement antidépresseur dépourvu de propriétés anticholinergiques tel que la Sertraline (meilleur rapport bénéfice-risque chez la personne âgée).",(À TRAITER),1,3,2,0,1,1,0,0,0,1,1,0,1,0
Dosulepine [PROTHIADEN],Contrôle des contre-indications et précautions d'emplois :,Patient admis aux urgences pour globe vésical :,"Médicament anticholinergique contre-indiqué chez ce patient admis aux urgencess pour globe vésical. Préconiser l’arrêt de la dosulepine. Si un traitement pharmacologique est nécessaire, privilégier un traitement antidépresseur dépourvu de propriétés anticholinergiques tel que la Sertraline (meilleur rapport bénéfice-risque chez la personne âgée).",(À TRAITER),1,3,2,0,1,1,0,0,0,1,1,0,1,0
Dosulepine [PROTHIADEN],Contrôle des intéractions médicamenteuses :,Co-prescription de tramadol/lithium/millepertuis :,"Attention, le risque de syndrome sérotoninergique (rare mais grave) est majoré avec le [tramadol/lithium/millepertuis]. Préconiser l’arrêt du [tramadol/millepertuis].",(À TRAITER),1,3,2,0,1,1,0,0,0,1,1,0,1,0
Dosulepine [PROTHIADEN],Contrôle des intéractions médicamenteuses :,Co-prescription médicaments anticholinergiques (voir listes des anticholinergiques) :,"Attention ! La co-prescription du [Inserer le nom du médicament], autre médicament anticholinergique, expose à une   addition des effets atropiniques périphériques (constipation, rétention urinaire, trouble de l’accommodation  , tachycardie) et centraux (troubles confusionnels). À proscrire chez la personne âgée. Réévaluer la balance bénéfice-risque et préconiser l'arrêt d'un de ces 2 médicaments.",(À TRAITER),1,3,2,0,1,1,0,0,0,1,1,0,1,0
Dosulepine [PROTHIADEN],Contrôle des intéractions médicamenteuses :,Co-prescription anticholinestérasiques :,Attention ! La co-prescription d'un anticholinestérasique [Indiquer lequel] avec ce médicament anticholinergique expose à un risque de diminution de l'efficacité de l'anticholinestérasique par antagonisme des récepteurs de l'acétylcholine par l'action anticholinergique de la dosulepine. À réévaluer.,(À TRAITER),1,3,2,0,1,1,0,0,0,1,1,0,1,0
Doxazosine [ZOXAN],Contrôle des indications :,Antécédent d'Hypertrophie Bénigne de la Prostate :,Prise en charge de l’hypertrophie bénigne de la prostate. Médicament majorant le risque d’hypotension orthostatique avec risque de chutes en particulier chez les personnes sujettes à des hypotensions orthostatiques et/ou traitées par des antihypertenseurs. A prendre en compte. Privilégier des inhibiteurs sélectifs du récepteur alpha 1A telles que la Tamsulosine et la Silodosine.,Réglé,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Doxazosine [ZOXAN],Contrôle des indications :,Prescription chez une femme sans antécédent d'HTA :,Prise en charge d'un trouble mictionnelle. Médicament majorant le risque d’hypotension orthostatique avec risque de chutes en particulier chez les personnes sujettes à des hypotensions orthostatiques et/ou traitées par des antihypertenseurs. A prendre en compte. Privilégier des inhibiteurs sélectifs du récepteur alpha 1A telles que la Tamsulosine et la Silodosine.,Réglé,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Doxazosine [ZOXAN],Contrôle des indications :,Antécédent d'HTA :,"Prise en charge de l’HTA. Risque majoré d’hypotension orthostatique et de chutes, vertiges, troubles du sommeil et incontinence urinaire. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale.",Réglé,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Doxazosine [ZOXAN],Contrôle des posologies :,Prescription le matin :,"Privilégier une prescription de l'alpha-bloquant au soir afin de minimiser le risque d'hypotension orthostatique et, par conséquent, de chute. ",Réglé,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Doxazosine [ZOXAN],Contrôle des contre-indications et précautions d'emplois :,DFG < 30 ml/min :,Attention ! Médicament contre-indiqué chez le patient insuffisant rénal sévère. Préconiser un arrêt de ce traitement.,Réglé,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Doxazosine [ZOXAN],Contrôle des contre-indications et précautions d'emplois :,Antécédent d'hypotension orthostatique (Co-prescription GUTRON ou FLUCORTAC) :,"Attention ! Médicament contre-indiqué en cas d'antécédent d'hypotension orthostatique (Risque élevé de chute chez la personne âgée). Préconiser l'arrêt du traitement et privilégier, si un traitement pharmacologique est nécessaire, la silodosine qui n'est pas contre-indiqué ou un inhibiteur de la 5-alpha réductase (ex : Finsatéride) avec surveillance d'apparition de cas d'anxiété et/ou de dépression sous ce traitement.",Réglé,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Doxazosine [ZOXAN],Contrôle des intéractions médicamenteuses :,Si co-prescription urapidil :,"L’utilisation concomitante de l’urapidil et de la doxazosine fait l’objet d’une association déconseillée (Thésaurus de l’ANSM, 2020) à cause d’une majoration de l'effet hypotenseur à risque d’hypotension orthostatique sévère.",Réglé,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Doxepine [QUITAXON],Contrôle des indications :,Aucun antécédent retrouvé dans le dossier médical :,"Traitement de 2nd intention, voir 3ème, dans les épisodes dépressifs majeurs caractérisés (selon le DSM-V). Pas d’antécédent dans le dossier médical. Médicament anticholinergique (avec effets périphériques et centraux), cardiotoxique (effet stabilisant de membrane) sédatif et à risque d’hypotension orthostatique (activité alpha1 bloquante) et par conséquent, de chute. Revoir l’indication et la balance bénéfice-risque.",(À TRAITER),1,3,3,0,1,1,0,0,0,1,1,0,1,0
Doxepine [QUITAXON],Contrôle des indications :,Antécédent d'épisode dépressif majeur : ,"Traitement de 2ème ou 3ème intention des épisodes dépressifs majeurs caractérisés (selon le DSM-V) résistantes. Médicament inapproprié chez la personne âgée : Médicament anticholinergique (avec effets périphériques et centraux), cardiotoxique (effet stabilisant de membrane), sédatif (antagoniste H1 central) et à risque d’hypotension orthostatique (activité alpha1 bloquante) et par conséquent, de chutes. Revoir la balance bénéfice-risque (si possible privilégier la Sertraline ou la Miansérine).",(À TRAITER),1,3,3,0,1,1,0,0,0,1,1,0,1,0
Doxepine [QUITAXON],Contrôle des contre-indications et précautions d'emplois :,Antécédent épilepsie :,Attention ! Médicament abaissant le seuil épileptogène. Réévaluer la balance bénéfice/risque en cas d'apparition ou d'augmentation des crises épileptiques malgré le traitement de fond. ,(À TRAITER),1,3,3,0,1,1,0,0,0,1,1,0,1,0
Doxepine [QUITAXON],Contrôle des contre-indications et précautions d'emplois :,"Antécédent d'hypertrophie bénigne de la prostate (co-prescription d'alfusozine, tamsulosine, permixon, tadenan, finastéride, dutastéride ou combodart) :","Médicament anticholinergique contre-indiqué chez ce patient atteint d’une hypertrophie bénigne de la prostate. Préconiser l’arrêt de la doxepine. Si un traitement pharmacologique est nécessaire, privilégier un traitement antidépresseur dépourvu de propriétés anticholinergiques tel que la Sertraline (meilleur rapport bénéfice-risque chez la personne âgée).",(À TRAITER),1,3,3,0,1,1,0,0,0,1,1,0,1,0
Doxepine [QUITAXON],Contrôle des contre-indications et précautions d'emplois :,Antécédent de glaucome à angle fermé :,"Médicament anticholinergique contre-indiqué chez ce patient présentant un antécédent de glaucome à angle fermé. Préconiser l’arrêt de la doxepine. Si un traitement pharmacologique est nécessaire, privilégier un traitement antidépresseur dépourvu de propriétés anticholinergiques tel que la Sertraline (meilleur rapport bénéfice-risque chez la personne âgée).",(À TRAITER),1,3,3,0,1,1,0,0,0,1,1,0,1,0
Doxepine [QUITAXON],Contrôle des contre-indications et précautions d'emplois :,Patient admis aux urgences pour globe vésical :,"Médicament anticholinergique contre-indiqué chez ce patient admis aux urgencess pour globe vésical. Préconiser l’arrêt de la doxepine. Si un traitement pharmacologique est nécessaire, privilégier un traitement antidépresseur dépourvu de propriétés anticholinergiques tel que la Sertraline (meilleur rapport bénéfice-risque chez la personne âgée).",(À TRAITER),1,3,3,0,1,1,0,0,0,1,1,0,1,0
Doxepine [QUITAXON],Contrôle des intéractions médicamenteuses :,Co-prescription de tramadol/lithium/millepertuis :,"Attention, le risque de syndrome sérotoninergique (rare mais grave) est majoré avec le [tramadol/lithium/millepertuis]. Préconiser l’arrêt du [tramadol/millepertuis].",(À TRAITER),1,3,3,0,1,1,0,0,0,1,1,0,1,0
Doxepine [QUITAXON],Contrôle des intéractions médicamenteuses :,Co-prescription médicaments anticholinergiques (voir listes des anticholinergiques) :,"Attention ! La co-prescription du [Inserer le nom du médicament], autre médicament anticholinergique, expose à une   addition des effets atropiniques périphériques (constipation, rétention urinaire, trouble de l’accommodation  , tachycardie) et centraux (troubles confusionnels). À proscrire chez la personne âgée. Réévaluer la balance bénéfice-risque et préconiser l'arrêt d'un de ces 2 médicaments.",(À TRAITER),1,3,3,0,1,1,0,0,0,1,1,0,1,0
Doxepine [QUITAXON],Contrôle des intéractions médicamenteuses :,Co-prescription anticholinestérasiques :,Attention ! La co-prescription d'un anticholinestérasique [Indiquer lequel] avec ce médicament anticholinergique expose à un risque de diminution de l'efficacité de l'anticholinestérasique par antagonisme des récepteurs de l'acétylcholine par l'action anticholinergique de la doxepine. À réévaluer.,(À TRAITER),1,3,3,0,1,1,0,0,0,1,1,0,1,0
Doxylamine [DONORMYL],Contrôle des indications :,Antécédent d'insomnie :,"Prise en charge d e l'insomnie occasionnelle. Médicament pourvoyeur d’effets anticholinergiques périphériques (constipation, rétention urinaire, trouble de l’accommodation  , tachycardie) et centraux (troubles confusionnels, troubles cognitifs). Pour le traitement de l'insomnie occasionnel, preconiser un traitement par zopiclone ou zolpidem qui ont démontré une amélioration de la qualité de sommeil. ",Réglé,1,3,2,0,1,1,0,0,0,0,0,0,1,0
Doxylamine [DONORMYL],Contrôle des contre-indications et précautions d'emplois :,"Antécédent d'hypertrophie bénigne de la prostate (co-prescription d'alfusozine, tamsulosine, permixon, tadenan, finastéride, dutastéride ou combodart) :","Médicament anticholinergique contre-indiqué chez ce patient atteint d’une hypertrophie bénigne de la prostate. Préconiser l’arrêt de la doxylamine. Si un traitement pharmacologique nécessaire, privilégier un traitement par zopiclone ou zolpidem à posologie minimale efficace, qui ont démontré une amélioration de la qualité de sommeil.",Réglé,1,3,2,0,1,1,0,0,0,0,0,0,1,0
Doxylamine [DONORMYL],Contrôle des contre-indications et précautions d'emplois :,Antécédent de glaucome à angle fermé :,"Médicament anticholinergique contre-indiqué chez ce patient présentant un antécédent de glaucome à angle fermé. Préconiser l’arrêt de la doxylamine. Si un traitement pharmacologique nécessaire, privilégier un traitement par zopiclone ou zolpidem à posologie minimale efficace, qui ont démontré une amélioration de la qualité de sommeil.",Réglé,1,3,2,0,1,1,0,0,0,0,0,0,1,0
Doxylamine [DONORMYL],Contrôle des contre-indications et précautions d'emplois :,Patient admis aux urgences pour globe vésical :,"Médicament anticholinergique contre-indiqué chez ce patient admis aux urgencess pour globe vésical. Préconiser l’arrêt de la doxylamine. Si un traitement pharmacologique nécessaire, privilégier un traitement par zopiclone ou zolpidem à posologie minimale efficace, qui ont démontré une amélioration de la qualité de sommeil.",Réglé,1,3,2,0,1,1,0,0,0,0,0,0,1,0
Doxylamine [DONORMYL],Contrôle des intéractions médicamenteuses :,Co-prescription médicaments anticholinergiques (voir listes des anticholinergiques) :,"Attention ! La co-prescription du [Inserer le nom du médicament], autre médicament anticholinergique, expose à une   addition des effets atropiniques périphériques (constipation, rétention urinaire, trouble de l’accommodation  , tachycardie) et centraux (troubles confusionnels). À proscrire chez la personne âgée. Réévaluer la balance bénéfice-risque et préconiser l'arrêt d'un de ces 2 médicaments.",Réglé,1,3,2,0,1,1,0,0,0,0,0,0,1,0
Doxylamine [DONORMYL],Contrôle des intéractions médicamenteuses :,Co-prescription anticholinestérasiques :,Attention ! La co-prescription d'un anticholinestérasique [Indiquer lequel] avec ce médicament anticholinergique expose à un risque de diminution de l'efficacité de l'anticholinestérasique par antagonisme des récepteurs de l'acétylcholine par l'action anticholinergique de la doxylamine. À réévaluer.,Réglé,1,3,2,0,1,1,0,0,0,0,0,0,1,0
Droperidol [DROLEPTAN],0,(À TRAITER),(À TRAITER),(À TRAITER),0,0,0,1,1,0,0,0,0,1,1,0,0,0
Droperidol [DROLEPTAN],0,A rajouter si patient épileptique :,Attention ! Médicament abaissant le seuil épileptogène. Réévaluer la balance bénéfice/risque en cas d'apparition ou d'augmentation des crises épileptiques malgré le traitement de fond. ,(À TRAITER),0,0,0,1,1,0,0,0,0,1,1,0,0,0
Droperidol [DROLEPTAN],Contrôle des intéractions médicamenteuses :,Co-prescription dopaminergique  :,"Antagonisme réciproque du dopaminergique et des neuroleptiques au niveau du SNC. Le dopaminergique peut provoquer ou aggraver les troubles psychotiques et le neuroleptique peut aggraver les symptômes parkinsoniens. Rappel : en cas de nécessité de traiter des troubles psychotiques chez le patient parkinsonien, seule la clozapine est indiquée  .",(À TRAITER),0,0,0,1,1,0,0,0,0,1,1,0,0,0
Dulaglutide [TRULICITY],0,Antécédent de diabète de type 2 (DNID) :,Prise en charge du diabète de type 2. A reprendre.,Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duloxetine [CYMBALTA],Contrôle des indications :,Aucun antécédent retrouvé dans le dossier médical :,"Prise en charge d’un épisode dépressif majeur caractérisé (selon le DSM-V), d’un trouble anxieux généralisé ou de douleurs neuropathiques. Pas d’antécédent dans le dossier médical. Médicament hyponatrémiant (à surveiller chez le sujet âgé). Revoir l'indication.",Réglé,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Duloxetine [CYMBALTA],Contrôle des indications :,Antécédent d'épisode dépressif majeur ou de Trouble Anxieux Généralisé : ,Prise en charge [d’un épisode dépressif majeur / d’un trouble anxieux généralisé]. Médicament hyponatrémiant (à surveiller chez le sujet âgé). À poursuivre.,Réglé,0,0,1,0,0,0,0,0,0,0,0,0,0,0
