Index,Condition,Paragraphe,Charge anticholinergique centrale,Charge anticholinergique périphérique,Torsadogène,Dépresseur_SNC,Médicam inapprop,Hypok,HyperK,Bradycardisant,HypoT_Ortho,Pro_convul
Flécaïnide,Antécédent de FA,Prise en charge de la fibrillation auriculaire symptomatique; paroxystique ou persistante; malgré le contrôle de la fréquence cardiaque. Attention  un élargissement du QRS supérieur à 25% ; impose une diminution/interruption du traitement [HAS FA 2018].,0,0,0,0,0,0,0,0,0,0
Flécaïnide,Antécédent d’insuffisance cardiaque; d’insuffisance coronarienne (angor); d’infarctus du myocarde récent ou de trouble de la conduction (ex : BAV ou Blaoc de branche),Attention ! Médicament contre-indiqué chez ce patient présentant [une insuffisance cardiaque/ une insuffisance coronarienne/ un infarctus du myocarde de moins de 2 semaines/ un bloc de branche gauche complet/ un bloc bifasciculaire/ un bloc auriculo-ventriculaire du 2ème et du 3ème degré]. Revoir la prescription par un cardiologue.,0,0,0,0,0,0,0,0,0,0
Flunarizine,(À TRAITER),(À TRAITER),0,0,0,1,0,0,0,0,0,0
Fluoxetine [PROZAC],Aucun antécédent retrouvé dans le dossier médical.,Prise en charge d’un épisode dépressif majeur caractérisé (selon le DSM-V) ou de TOC. Pas d’antécédent dans le dossier médical. Médicament hyponatrémiant (à surveiller chez le sujet âgé).,0,1,0,0,0,0,0,0,0,1
Fluoxetine [PROZAC],Posologie à 60mg/j avec antécédent de boulimie.,Prise en charge de la boulimie. Médicament hyponatrémiant (à surveiller chez le sujet âgé). A reprendre.,0,1,0,0,0,0,0,0,0,1
Fluoxetine [PROZAC],A rajouter si patient épileptique :,Attention ! Médicament abaissant le seuil épileptogène. Réévaluer la balance bénéfice/risque en cas d'apparition ou d'augmentation des crises épileptiques malgré le traitement de fond. ,0,1,0,0,0,0,0,0,0,1
Fluoxetine [PROZAC],A rajouter si co-prescription de tramadol/lithium/millepertuis,Attention; le risque de syndrome sérotoninergique (rare mais grave) est majoré avec le [tramadol/lithium/millepertuis]. Préconiser l’arrêt du [tramadol/millepertuis].,0,1,0,0,0,0,0,0,0,1
Fluoxetine [PROZAC],A rajouter si co-prescription de métoprolol indiqué dans l’insuffisance cardiaque,Attention ! La fluoxétine est contre-indiquée (Voir Monographie) en association avec le métoprolol utilisé dans le traitement de l'insuffisance cardiaque en raison d’une inhibition du métabolisme hépatique du métoprolol (CYP 2D6) par la fluoxétine menant à un risque de bradycardie excessive.,0,1,0,0,0,0,0,0,0,1
Fluphenazine,(À TRAITER),(À TRAITER),3,3,0,1,0,0,0,0,1,1
Fluvastatine,Prévention primaire (dyslipidémie) chez le plus de 80 ans,Absence de preuve formelle de l’efficacité des statines sur la réduction de la mortalité toutes causes chez les sujets âgés de plus de 80 ans à faible risque cardiovasculaire en prévention primaire. Effets indésirables musculo‐squelettiques (myalgies; myopathies; rhabdomyolyse); risque de diabète et d’atteintes hépatiques. Privilégier l’abstention thérapeutique.,0,0,0,0,0,0,0,0,0,0
Fluvastatine,Antécédent de cardiopathie ischémique (SCA ST+ (=Infarctus du myocarde) ou ST-(=Angor instable); SCC (=Angor stable); AIT; AVC ischémique; AOMI),Prévention; secondaire à une pathologie artérielle ischémique confirmée [indiquer laquelle + si possible la date]; des complications cardiovasculaires et/ou cérébrovasculaires liées à l'athérosclérose. A reprendre.,0,0,0,0,0,0,0,0,0,0
Fluvoxamine,(À TRAITER),(À TRAITER),1,1,0,0,0,0,0,0,0,1
Fluvoxamine,A rajouter si patient épileptique :,Attention ! Médicament abaissant le seuil épileptogène. Réévaluer la balance bénéfice/risque en cas d'apparition ou d'augmentation des crises épileptiques malgré le traitement de fond. ,1,1,0,0,0,0,0,0,0,1
Furosemide 20 ou 40 mg [LASILIX],Avec co-prescription sels de potassium,Prise en charge de l’équilibre cardio-rénal. A réévaluer.,1,1,0,0,0,1,0,0,0,0
Furosemide 20 ou 40 mg [LASILIX],Sans co-prescription sels de potassium,Prise en charge de l’équilibre cardio-rénal. Attention; médicament hypokaliémiant. A réévaluer.,1,1,0,0,0,1,0,0,0,0
Furosemide 500 mg [LASILIX SPECIAL],Par défaut :,Prise en charge de l’équilibre cardio-rénal chez le patient insuffisance rénale chronique sévère. A poursuivre.,1,1,0,0,0,1,0,0,0,0
Gabapentine,(À TRAITER),(À TRAITER),0,0,0,1,0,0,0,0,0,0
Galantamine,(À TRAITER),(À TRAITER),0,0,0,0,0,0,0,1,0,0
Gemfibrozil,Antécédent de cardiopathie ischémique (SCA ST+ (=Infarctus du myocarde) ou ST-(=Angor instable); SCC (=Angor stable); AIT; AVC ischémique; AOMI),Prévention; secondaire à une pathologie artérielle ischémique confirmée [indiquer laquelle + si possible la date]; des complications cardiovasculaires et/ou cérébrovasculaires liées à l'athérosclérose en cas d’intolérance ou de contre-indication aux statines. A reprendre.,0,0,0,0,0,0,0,0,0,0
Gemfibrozil,Antécédent d’hypertriglycéridémie,Prise en charge de l’hypertriglycéridémie. A reprendre.,0,0,0,0,0,0,0,0,0,0
Gemfibrozil,Si co-prescription : Répaglinide,ATTENTION ! L’association entre le gemfibrozil et le répaglinide fait l’objet d’une CONTRE-INDICATION pour risque majeur d'hypoglycémie sévère voire de coma; par augmentation importante des concentrations plasmatiques du répaglinide (Fort substrat du CYP 2C8) par le gemfibrozil (Inhibiteur puissant du CYP 2C8). En fonction de l’indication et des objectifs thérapeutiques; privilégier l’arrêt d’un des deux médicaments ou sa substitution par un autre membre de sa classe thérapeutique.,0,0,0,0,0,0,0,0,0,0
Glibenclamide,Par défaut :,Prise en charge du DNID. Médicament à risque d'hypoglycémie; en particulier chez le sujet âgé; pouvant entraîner une chute. N’est pas recommandé en cas d’insuffisance rénale légère à modérée; contre-indiqué si sévère. Revoir la balance bénéfice-risque d’un traitement par sulfamide selon son HbA1c. Rappel : l’objectif HbA1c est de 7% mais peut être fixé à 8% voire 9% pour la personne âgée en cas de polypathologie chronique évoluée.,0,0,0,0,1,0,0,0,0,0
Gliclazide,Par défaut :,Prise en charge du DNID. Médicament à risque d'hypoglycémie; en particulier chez le sujet âgé; pouvant entraîner une chute. N’est pas recommandé en cas d’insuffisance rénale légère à modérée; contre-indiqué si sévère. Revoir la balance bénéfice-risque d’un traitement par sulfamide selon son HbA1c. Rappel : l’objectif HbA1c est de 7% mais peut être fixé à 8% voire 9% pour la personne âgée en cas de polypathologie chronique évoluée.,0,0,0,0,1,0,0,0,0,0
Glimepiride,Par défaut :,Prise en charge du DNID. Médicament à risque d'hypoglycémie; en particulier chez le sujet âgé; pouvant entraîner une chute. N’est pas recommandé en cas d’insuffisance rénale légère à modérée; contre-indiqué si sévère. Revoir la balance bénéfice-risque d’un traitement par sulfamide selon son HbA1c. Rappel : l’objectif HbA1c est de 7% mais peut être fixé à 8% voire 9% pour la personne âgée en cas de polypathologie chronique évoluée.,0,0,0,0,1,0,0,0,0,0
Glipizide,Par défaut :,Prise en charge du DNID. Médicament à risque d'hypoglycémie; en particulier chez le sujet âgé; pouvant entraîner une chute. N’est pas recommandé en cas d’insuffisance rénale légère à modérée; contre-indiqué si sévère. Revoir la balance bénéfice-risque d’un traitement par sulfamide selon son HbA1c. Rappel : l’objectif HbA1c est de 7% mais peut être fixé à 8% voire 9% pour la personne âgée en cas de polypathologie chronique évoluée.,0,0,0,0,1,0,0,0,0,0
Haloperidol [HALDOL] ,Par défaut :,Prise en charge des troubles psychotiques et/ou de l’agressivité. Médicament cardiotoxique responsable d’un allongement du QT nécessitant la réalisation d’un ECG à l’instauration du traitement. Médicament à l’origine d’hypotension orthostatique ainsi que de syndromes pseudo-parkinsoniens responsables de chute chez la personne âgée.,1,1,1,1,0,0,0,0,1,1
Haloperidol [HALDOL] ,A rajouter si patient épileptique :,Attention ! Médicament abaissant le seuil épileptogène. Réévaluer la balance bénéfice/risque en cas d'apparition ou d'augmentation des crises épileptiques malgré le traitement de fond. ,1,1,1,1,0,0,0,0,1,1
Hydrochlorothiazide [ESIDREX],Traitement de l’HTA,Prise en charge de l’HTA. Attention médicament hyperkaliémiant.  A reprendre.,0,0,0,0,0,1,0,0,0,0
Hydrochlorothiazide [ESIDREX],Traitement des œdèmes,Prise en charge des œdèmes d’origine cardiaque; rénale ou hépatique. Attention médicament hyperkaliémiant.  A reprendre.,0,0,0,0,0,1,0,0,0,0
Hydrocortisone,(À TRAITER),(À TRAITER),1,1,0,0,0,0,0,0,0,0
Hydroxyzine [ATARAX],Utilisé dans les manifestations mineures de l’anxiété,Médicament anticholinergique (avec effets périphériques et centraux) et cardiotoxique (provoque un allongement du QT entrainant un risque de torsade de pointe). Privilégier une benzodiazépine à demi-vie courte (Oxazépam 10mg si besoin).,3,3,1,1,1,0,0,0,0,0
Hydroxyzine [ATARAX],Utilisé dans l’urticaire,Médicament anticholinergique (avec effets périphériques et centraux) et cardiotoxique (provoque un allongement du QT entrainant un risque de torsade de pointe). Privilégier un anti-H1 de 2ème génération (ex : desloratadine 5 mg).,3,3,1,1,1,0,0,0,0,0
Hydroxyzine [ATARAX],Chez le patient atteint d’une cardiopathie (pas HTA) ou présentant une hypokaliémie ou traité en concomitance avec un autre médicament torsadogène,Médicament torsadogène contre-indiqué chez ce patient [présentant une comorbidité cardiovasculaire/ présentant une hypokaliémie. Kaliémie à …  / traité avec un autre médicament torsadogène : …].  Préconiser l’arrêt immédiat de l’hydroxyzine. Si indiqué dans les manifestations mineures de l’anxiété; privilégier une benzodiazépine à demi-vie courte (Oxazépam 10mg si besoin).,3,3,1,1,1,0,0,0,0,0
Hydroxyzine [ATARAX],Chez le patient atteint d’une hypertrophie bénigne de la prostate (traité par alfusozine; tamsulosine; permixon; tadenan; finastéride; dutastéride ou combodart ); ou présentant un antécédent de glaucome à angle fermé ou qui est admis aux urgences pour globe vésical,Médicament anticholinergique contre-indiqué chez ce patient [atteint d’une hypertrophie bénigne de la prostate/ présentant un antécédent de glaucome à angle fermé/ admis aux urgences pour globe vésical]. Préconiser l’arrêt immédiat de l’hydroxyzine. Si indiqué dans les manifestations mineures de l’anxiété; privilégier une benzodiazépine à demi-vie courte (Oxazépam 10mg si besoin).,3,3,1,1,1,0,0,0,0,0
Beclomethasone/Formoterol [INNOVAIR],,Traitement continu de l'asthme persistant. A reprendre.,0,0,0,0,0,0,0,0,0,0
Imipramine,Aucun antécédent retrouvé dans le dossier médical.,Traitement de 2nd intention; voir 3ème; dans les épisodes dépressifs majeurs caractérisés (selon le DSM-V) ou prise en charge de douleurs neuropathiques. Pas d’antécédent dans le dossier médical. Médicament anticholinergique (avec effets périphériques et centraux); cardiotoxique (effet stabilisant de membrane) sédatif et à risque d’hypotension orthostatique (activité alpha1 bloquante) et par conséquent; de chute. Revoir l’indication et la balance bénéfice-risque.,3,3,0,1,1,0,0,0,1,1
Imipramine,A rajouter si patient épileptique :,Attention ! Médicament abaissant le seuil épileptogène. Réévaluer la balance bénéfice/risque en cas d'apparition ou d'augmentation des crises épileptiques malgré le traitement de fond. ,3,3,0,1,1,0,0,0,1,1
Imipramine,A rajouter si co-prescription de tramadol/lithium/millepertuis,Attention; le risque de syndrome sérotoninergique (rare mais grave) est majoré avec le [tramadol/lithium/millepertuis]. Préconiser l’arrêt du [tramadol/millepertuis].,3,3,0,1,1,0,0,0,1,1
Imipramine,A rajouter si le patient est atteint d’une hypertrophie bénigne de la prostate (traité par alfusozine; tamsulosine; permixon; tadenan; finastéride; dutastéride ou combodart);ou présentant un antécédent de glaucome à angle fermé ou qui est admis aux urgences pour globe vésical,Médicament anticholinergique contre-indiqué chez ce patient [atteint d’une hypertrophie bénigne de la prostate/ présentant un antécédent de glaucome à angle fermé/ admis aux urgences pour globe vésical]. Préconiser l’arrêt de la clomipramine. Privilégier un ISRS; IRSNa ou la miansérine/mirtazapine. Prégabaline si indication douleurs neuropathiques.,3,3,0,1,1,0,0,0,1,1
Irbesartan [APROVEL],Antécédent d’HTA (seule ou en association fixe COAPROVEL),Prise en charge de l’HTA. Attention médicament hyperkaliémiant. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale. A reprendre.,0,0,0,0,0,0,1,0,0,0
Irbesartan [APROVEL],ATCD de néphropathie glomérulaire diabétique (diabète de type II),Prise en charge de la néphropathie glomérulaire diabétique. Attention médicament hyperkaliémiant. A reprendre.,0,0,0,0,0,0,1,0,0,0
Irbesartan [APROVEL],A rajouter en cas de co-prescription de Lithium,La vasodilatation de l’artériole rénale efférente par l’irbésartan est responsable d’une insuffisance rénale pouvant augmenter les concentrations de lithium et mener à un surdosage faisant ainsi l’objet d’une association déconseillée entre l’irbésartan et le lithium (Thésaurus de l’ANSM 2020).,0,0,0,0,0,0,1,0,0,0
Irbesartan [APROVEL],A rajouter en cas de co-prescription d’AINS; Colchicine et Digoxine,La vasodilatation de l’artériole rénale efférente par l’irbésartan est responsable d’une insuffisance rénale nécessitant une précaution d’emploi avec [la digoxine/la colchicine/les AINS].,0,0,0,0,0,0,1,0,0,0
Irbesartan [APROVEL],A rajouter si co-prescription d’un IEC,Attention ! Co-prescription d’un autre médicament inhibant le système rénine-angiotensine : [Nom du médicament]. Risque d’insuffisance rénale et d’hyperkaliémie; d’hypotension et de syncopes; sans effet bénéfique prouvé sur la réduction de la mortalité cardio‐vasculaire. ,0,0,0,0,0,0,1,0,0,0
Isosorbide,(À TRAITER),(À TRAITER),1,1,0,0,0,0,0,0,1,0
Ivabradine,(À TRAITER),(À TRAITER),0,0,0,0,0,0,0,1,0,0
Poudre d’opium/Paracetamol [IZALGI],Par défaut :,Prise en charge de la douleur. Eviter les antalgiques de palier 2 chez le sujet âgé. Préconiser un palier 1 (Paracétamol 1g si plus de 50 kg 3 fois par jour en systématique ; sinon prise de 500 mg). Si besoin; privilégier le palier 3 (morphiniques) avec co-prescription de laxatif.,0,0,0,0,0,0,1,0,0,0
Poudre d’opium/Cafeine/Paracetamol [LAMALINE],Par défaut :,Prise en charge de la douleur. Eviter les antalgiques de palier 2 chez le sujet âgé. Préconiser un palier 1 (Paracétamol 1g si plus de 50 kg 3 fois par jour en systématique ; sinon prise de 500 mg). Si besoin; privilégier le palier 3 (morphiniques) avec co-prescription de laxatif.,0,0,0,0,0,0,0,0,0,0
Labetalol [TRANDATE],Par défaut :,Prise en charge de l'HTA (seule indication). Béta-bloquant non cardiosélectif avec activité alpha1 bloquant (=effet hypotenseur périphérique ++). Privilégier les bétabloquants cardiosélectifs (bisoprolol; nebivolol) car moins d'effets périphériques -hypotension. Si changement de béta-bloquant : Diminuer à la plus petite posologie le labétalol avant le switch vers autre béta-bloquant.,0,0,0,0,0,0,0,1,0,0
